album_popularity,album_id,energy,analysis_url,speechiness,duration,id,title,track_popularity,track_id,acousticness,track_href,artist_id,artist_popularity,danceability,album_release_date,tempo,number,instrumentalness,key,duration_ms,album_name,now_release_date,artist,type,liveness,uri,volume_number,mode,time_signature,loudness,valence
63,77qMEqlvpP3A9birVl9bjn,0.639,https://api.spotify.com/v1/audio-analysis/2nRvKHh2mtOfIQ4jcAkP9q,0.0307,214,2nRvKHh2mtOfIQ4jcAkP9q,Just a Kiss,58,2nRvKHh2mtOfIQ4jcAkP9q,0.446,https://api.spotify.com/v1/tracks/2nRvKHh2mtOfIQ4jcAkP9q,32WkQRZEVKSzVAAYqukAEA,72,0.593,2011-09-13,142.881,15.,0,1,218840,Own The Night,"November 8, 2011",Lady Antebellum,audio_features,0.0998,spotify:track:2nRvKHh2mtOfIQ4jcAkP9q,40,1,4,-5.826,0.351
66,1ypH0eU9RcE6wngSGSqmeY,0.604,https://api.spotify.com/v1/audio-analysis/4B3RmT3cGvh8By3WY9pbIx,0.0328,231,4B3RmT3cGvh8By3WY9pbIx,Skyscraper,57,4B3RmT3cGvh8By3WY9pbIx,0.149,https://api.spotify.com/v1/tracks/4B3RmT3cGvh8By3WY9pbIx,6S2OmqARrzebs0tKUEyXyp,80,0.484,2011-01-01,103.316,16.,0,7,221293,Unbroken,"November 8, 2011",Demi Lovato,audio_features,0.131,spotify:track:4B3RmT3cGvh8By3WY9pbIx,40,1,4,-3.314,0.189
52,60MaaYCP91UW8jGdor4FgT,0.748,https://api.spotify.com/v1/audio-analysis/4rwuOirhmby7R1p53UiDEP,0.0301,210,4rwuOirhmby7R1p53UiDEP,Brand New Day,31,4rwuOirhmby7R1p53UiDEP,0.0149,https://api.spotify.com/v1/tracks/4rwuOirhmby7R1p53UiDEP,3RMHexittaAZkf8zukkZB8,61,0.616,2011-08-19,117.054,17.,2.84e-06,4,213520,Everything Everytime Everywhere,"November 8, 2011",Trevor Hall,audio_features,0.12,spotify:track:4rwuOirhmby7R1p53UiDEP,40,1,4,-5.636,0.691
,,,,,223,,Poisoned with Love,,,,,,,,,,18.,,,,,"November 8, 2011",Neon Hitch,,,,40,,,,
29,6J7ElUAvSwMcL72aQDWeqn,0.746,https://api.spotify.com/v1/audio-analysis/3sOa3kpd6K9a3zAfZdfg8l,0.0607,203,3sOa3kpd6K9a3zAfZdfg8l,Birthday Dress,29,3sOa3kpd6K9a3zAfZdfg8l,0.0139,https://api.spotify.com/v1/tracks/3sOa3kpd6K9a3zAfZdfg8l,1d5znoU7LGiCy3H8TMtLWg,27,0.749,2011-07-26,108.966,19.,0,10,205213,Birthday Dress,"November 8, 2011",Lil Playy,audio_features,0.0359,spotify:track:3sOa3kpd6K9a3zAfZdfg8l,40,0,4,-6.999,0.631
17,1wsUZaarxznNra9WadBIO2,0.862,https://api.spotify.com/v1/audio-analysis/5UI5evQuKoeHy9OryvRf3z,0.222,193,5UI5evQuKoeHy9OryvRf3z,Children - feat. Chiddy (of Chiddy Bang),16,5UI5evQuKoeHy9OryvRf3z,0.161,https://api.spotify.com/v1/tracks/5UI5evQuKoeHy9OryvRf3z,39ZHUueufhIdbW4yu9uODG,46,0.672,2011-09-20,180.184,20.,0,1,195720,Children,"November 8, 2011",V V Brown,audio_features,0.135,spotify:track:5UI5evQuKoeHy9OryvRf3z,40,1,4,-3.562,0.636
66,7oKtXc3FkeOZTCB88YugON,0.808,https://api.spotify.com/v1/audio-analysis/2NELtMgQ8HSdrGrYQPLnC3,0.0408,210,2NELtMgQ8HSdrGrYQPLnC3,Piece by Piece,57,2NELtMgQ8HSdrGrYQPLnC3,0.000953,https://api.spotify.com/v1/tracks/2NELtMgQ8HSdrGrYQPLnC3,3BmGtnKgCSGYIUhmivXKWX,76,0.59,2015-02-27,106.029,1.,1.53e-06,1,257747,Piece By Piece (Deluxe Version),"April 29, 2016 ",Kelly Clarkson,audio_features,0.0918,spotify:track:2NELtMgQ8HSdrGrYQPLnC3,58,1,4,-6.728,0.598
87,6Fr2rQkZ383FcMqFyT7yPr,0.376,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.453,231,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,76,50kpGaPAhYJ3sGmk6vplg0,0.856,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s,95,0.607,2015-11-13,102.541,2.,0,4,233720,Purpose (Deluxe),"April 29, 2016 ",Justin Bieber,audio_features,0.285,spotify:track:50kpGaPAhYJ3sGmk6vplg0,58,1,4,-9.954,0.559
80,7lDBDk8OQarV5dBMu3qrdz,0.504,https://api.spotify.com/v1/audio-analysis/1LoriJC05IrHIDwj3q0KC1,0.0979,199,1LoriJC05IrHIDwj3q0KC1,Hands To Myself,71,1LoriJC05IrHIDwj3q0KC1,0.0165,https://api.spotify.com/v1/tracks/1LoriJC05IrHIDwj3q0KC1,0C8ZW7ezQVs4URX5aX7Kqx,87,0.803,2015-10-09,111.014,3.,5.25e-06,5,200680,Revival (Deluxe),"April 29, 2016 ",Selena Gomez,audio_features,0.335,spotify:track:1LoriJC05IrHIDwj3q0KC1,58,0,4,-7.218,0.488
80,2GFflENKz28RcMoSuulPZC,0.802,https://api.spotify.com/v1/audio-analysis/3vv9phIu6Y1vX3jcqaGz5Z,0.0561,223,3vv9phIu6Y1vX3jcqaGz5Z,Roses,80,3vv9phIu6Y1vX3jcqaGz5Z,0.0435,https://api.spotify.com/v1/tracks/3vv9phIu6Y1vX3jcqaGz5Z,69GGBxA162lTqCwzJG5jLp,95,0.713,2015-06-16,100.001,4.,0.00377,4,226739,Roses,"April 29, 2016 ",The Chainsmokers,audio_features,0.309,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,58,1,4,-7.055,0.339
90,09Q3WwGYsQe5ognkvVkmCu,0.672,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,0.0955,250,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",79,40YcuQysJ0KlGQTeGUosTC,0.0186,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,02kJSzxNuaWGqwubyUba0Z,88,0.757,2015-12-04,111.996,5.,0,0,251467,When It's Dark Out,"April 29, 2016 ",G-Eazy,audio_features,0.158,spotify:track:40YcuQysJ0KlGQTeGUosTC,58,0,4,-6.524,0.389
85,5amj9zNeZ3B2EdpBgXrOZ0,0.7,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,0.0456,203,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,78,0PDUDa38GO8lMxLCRc4lL1,0.117,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,5ZsFI1h6hIdQRw2ti0hz81,89,0.584,2016-03-25,124.944,6.,0,11,202747,Mind Of Mine (Deluxe Edition),"April 29, 2016 ",ZAYN,audio_features,0.0939,spotify:track:0PDUDa38GO8lMxLCRc4lL1,58,1,4,-4.275,0.425
88,0P3oVJBFOv3TDXlYRhGL7s,0.683,https://api.spotify.com/v1/audio-analysis/25KybV9BOUlvcnv7nN3Pyo,0.134,233,25KybV9BOUlvcnv7nN3Pyo,In The Night,70,25KybV9BOUlvcnv7nN3Pyo,0.0794,https://api.spotify.com/v1/tracks/25KybV9BOUlvcnv7nN3Pyo,1Xyo4u8uXC1ZmMpatF05PJ,98,0.317,2015-08-28,167.615,7.,0,7,235653,Beauty Behind The Madness,"April 29, 2016 ",The Weeknd,audio_features,0.0465,spotify:track:25KybV9BOUlvcnv7nN3Pyo,58,1,3,-4.989,0.526
,,,,,233,,Out of the Woods,,,,,,,,,,8.,,,,,"April 29, 2016 ",Taylor Swift,,,,58,,,,
75,5nhoVKDcCXvi3AruUFJWnv,0.819,https://api.spotify.com/v1/audio-analysis/3ZCDG0nujwGfxrEmZlZoEt,0.0476,223,3ZCDG0nujwGfxrEmZlZoEt,Something In The Way You Move,59,3ZCDG0nujwGfxrEmZlZoEt,0.0419,https://api.spotify.com/v1/tracks/3ZCDG0nujwGfxrEmZlZoEt,0X2BH1fck6amBIoJhDVmmJ,83,0.661,2015-11-13,108.985,9.,0,1,227423,Delirium (Deluxe),"April 29, 2016 ",Ellie Goulding,audio_features,0.114,spotify:track:3ZCDG0nujwGfxrEmZlZoEt,58,0,4,-6.118,0.313
89,6eZdwrhB97A3EYx9QppGfl,0.356,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,0.196,198,3pXF1nA74528Edde4of9CC,Don't,78,3pXF1nA74528Edde4of9CC,0.222,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,2EMAnMvWE2eb56ToJVfCWs,82,0.765,2015-10-02,97.001,10.,0,11,198293,T R A P S O U L,"April 29, 2016 ",Bryson Tiller,audio_features,0.0963,spotify:track:3pXF1nA74528Edde4of9CC,58,0,4,-5.556,0.191
87,02sEJTj1sye1JaqxqpcSCp,0.701,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,0.0416,215,0g5EKLgdKvNlln7TNqBByK,Middle,75,0g5EKLgdKvNlln7TNqBByK,0.0203,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,540vIaP2JwjQb9dm3aArA4,89,0.586,2016-08-05,104.957,11.,0,1,220573,Encore,"April 29, 2016 ",DJ Snake,audio_features,0.055,spotify:track:0g5EKLgdKvNlln7TNqBByK,58,0,4,-5.326,0.226
84,3rDbA12I5duZnlwakqDdZa,0.627,https://api.spotify.com/v1/audio-analysis/2ZyuwVvV6Z3XJaXIFbspeE,0.0894,186,2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,71,2ZyuwVvV6Z3XJaXIFbspeE,0.0183,https://api.spotify.com/v1/tracks/2ZyuwVvV6Z3XJaXIFbspeE,2wUjUUtkb5lvLKcGKsKqsR,88,0.741,2015-11-13,108.016,12.,0,1,188493,Know-It-All (Deluxe),"April 29, 2016 ",Alessia Cara,audio_features,0.0909,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,58,0,4,-4.816,0.714
81,5XyJzEROSmup2TcWmVjTIt,0.815,https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w,0.0581,218,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),77,5tf1VVWniHgryyumXyJM7w,0.0185,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,3t5xRXzsuZmMDkQzgOX35S,85,0.636,2015-09-25,123.063,13.,0,5,219043,SUGAR,"April 29, 2016 ",Robin Schulz,audio_features,0.163,spotify:track:5tf1VVWniHgryyumXyJM7w,58,0,4,-5.098,0.629
80,5ouTDazE4LF9bVJPx1nlgW,0.743,https://api.spotify.com/v1/audio-analysis/1cOyWWUr3oXJIxY0AjJEx9,0.0422,182,1cOyWWUr3oXJIxY0AjJEx9,YOUTH,70,1cOyWWUr3oXJIxY0AjJEx9,0.0667,https://api.spotify.com/v1/tracks/1cOyWWUr3oXJIxY0AjJEx9,3WGpXCj9YhhfX11TToZcXP,78,0.621,2015-12-04,91.51,14.,0,7,185194,Blue Neighbourhood (Deluxe),"April 29, 2016 ",Troye Sivan,audio_features,0.0822,spotify:track:1cOyWWUr3oXJIxY0AjJEx9,58,1,4,-4.398,0.585
79,5BxvswQSGWrBbVCdx6mFGO,0.293,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,0.0313,258,13HVjjWUZFaWilh2QUJKsP,Let It Go,74,13HVjjWUZFaWilh2QUJKsP,0.804,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,4EzkuveR9pLvDVFNx6foYD,80,0.568,2014-12-15,147.175,15.,1.26e-05,1,260533,Chaos And The Calm,"April 29, 2016 ",James Bay,audio_features,0.107,spotify:track:13HVjjWUZFaWilh2QUJKsP,58,1,4,-10.253,0.252
77,0mFDIOqypzHp6Xd0el1hoT,0.897,https://api.spotify.com/v1/audio-analysis/3kSXn1osC89W8JcPLozTzs,0.26,217,3kSXn1osC89W8JcPLozTzs,Stand By You,65,3kSXn1osC89W8JcPLozTzs,0.146,https://api.spotify.com/v1/tracks/3kSXn1osC89W8JcPLozTzs,3QLIkT4rD2FMusaqmkepbq,69,0.506,2016-01-01,188.03,16.,0.000451,9,219000,Wildfire,"April 29, 2016 ",Rachel Platten,audio_features,0.0868,spotify:track:3kSXn1osC89W8JcPLozTzs,58,1,4,-4.632,0.517
,,,,,192,,Thinking for a While,,,,,,,,,,17.,,,,,"April 29, 2016 ",Andrew Grant,,,,58,,,,
49,50EZ6SUD73e4pJrS1zIl9S,0.846,https://api.spotify.com/v1/audio-analysis/7DIi7SdM3R3nCaXMML67EW,0.122,169,7DIi7SdM3R3nCaXMML67EW,Sally,36,7DIi7SdM3R3nCaXMML67EW,0.0798,https://api.spotify.com/v1/tracks/7DIi7SdM3R3nCaXMML67EW,3jDtqAKltRxJi64svLZGj7,58,0.616,2016-05-06,78.916,18.,1.49e-06,6,172667,Free The Real (Pt. #1),"April 29, 2016 ",Bibi Bourelly,audio_features,0.0591,spotify:track:7DIi7SdM3R3nCaXMML67EW,58,0,4,-2.839,0.938
59,1LXJcgThDI0rAJRBkRk07s,0.836,https://api.spotify.com/v1/audio-analysis/5efvxYn0J1q8iuIZBqpDD7,0.0677,204,5efvxYn0J1q8iuIZBqpDD7,Lowlife,55,5efvxYn0J1q8iuIZBqpDD7,0.0787,https://api.spotify.com/v1/tracks/5efvxYn0J1q8iuIZBqpDD7,5uW6WiRHzStJq2i2OsAXcu,55,0.53,2016-06-10,72.754,19.,0,11,205693,Bubblebath,"April 29, 2016 ",That Poppy,audio_features,0.419,spotify:track:5efvxYn0J1q8iuIZBqpDD7,58,0,4,-3.873,0.772
47,1t1wcEeurW53YF8A2l13AQ,0.765,https://api.spotify.com/v1/audio-analysis/7oYQd6PfHPwvEBgn5slIrx,0.0437,196,7oYQd6PfHPwvEBgn5slIrx,Chronic,47,7oYQd6PfHPwvEBgn5slIrx,0.289,https://api.spotify.com/v1/tracks/7oYQd6PfHPwvEBgn5slIrx,4N874uPqBka1QiCvnCVOtr,81,0.626,2016-03-04,93.049,20.,5.97e-06,1,198773,Chronic,"April 29, 2016 ",Phoebe Ryan,audio_features,0.057,spotify:track:7oYQd6PfHPwvEBgn5slIrx,58,1,4,-4.102,0.653
48,0VTOyr3fh7FY9QbuQW55FZ,0.702,https://api.spotify.com/v1/audio-analysis/5g0i6B7xPsaldRbjxMd2OL,0.0277,210,5g0i6B7xPsaldRbjxMd2OL,I'll Be That Friend,47,5g0i6B7xPsaldRbjxMd2OL,0.222,https://api.spotify.com/v1/tracks/5g0i6B7xPsaldRbjxMd2OL,0yh6q1VddpFTvlZlC4raQp,51,0.715,2016-02-26,98.993,21.,2.33e-06,9,210909,For Real Life And Not Pretend,"April 29, 2016 ",Jodie Abacus,audio_features,0.81,spotify:track:5g0i6B7xPsaldRbjxMd2OL,58,0,4,-4.856,0.833
72,2QSiy6dksBLC7alEkA19f7,0.886,https://api.spotify.com/v1/audio-analysis/17Vry8h1fUTYg8NL6pHhem,0.0342,189,17Vry8h1fUTYg8NL6pHhem,Fix,61,17Vry8h1fUTYg8NL6pHhem,0.0952,https://api.spotify.com/v1/tracks/17Vry8h1fUTYg8NL6pHhem,68abRTdO4meYReMWHvBYb0,64,0.533,2016-01-01,99.988,22.,0,0,190240,Girl Problems,"April 29, 2016 ",Chris Lane,audio_features,0.287,spotify:track:17Vry8h1fUTYg8NL6pHhem,58,0,4,-2.7,0.711
65,6vV5UrXcfyQD1wu4Qo2I9K,0.813,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,0.121,180,0UaMYEvWZi0ZqiDOoHU3YI,Lose Control (feat. Ciara & Fat Man Scoop),63,0UaMYEvWZi0ZqiDOoHU3YI,0.0311,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,2wIVse2owClT7go1WT98tk,75,0.904,2005-07-04,125.461,1.,0.00697,4,226864,The Cookbook,"November 1, 2005",Missy Elliott,audio_features,0.0471,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,20,0,4,-7.105,0.809
69,2szeSQtOcJgRhDXmTS3SIf,0.929,https://api.spotify.com/v1/audio-analysis/4MtDnnAJ1AtWit10FRmZdW,0.0645,241,4MtDnnAJ1AtWit10FRmZdW,Don't Phunk With My Heart,55,4MtDnnAJ1AtWit10FRmZdW,0.00877,https://api.spotify.com/v1/tracks/4MtDnnAJ1AtWit10FRmZdW,1yxSLGMDHlW21z4YXirZDS,78,0.691,2005-01-01,130.899,2.,0,5,239773,Monkey Business,"November 1, 2005",The Black Eyed Peas,audio_features,0.472,spotify:track:4MtDnnAJ1AtWit10FRmZdW,20,0,4,-2.73,0.587
69,5x8e8UcCeOgrOzSnDGuPye,0.643,https://api.spotify.com/v1/audio-analysis/1gZ7i4qxXkHZb1r6eioaAP,0.0888,216,1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,62,1gZ7i4qxXkHZb1r6eioaAP,0.00603,https://api.spotify.com/v1/tracks/1gZ7i4qxXkHZb1r6eioaAP,6wPhSqRtPu1UhRCDX5yaDJ,71,0.879,2005-01-01,120.012,3.,1.42e-06,1,272080,PCD,"November 1, 2005",The Pussycat Dolls,audio_features,0.0992,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,20,1,4,-3.709,0.583
64,4FyGpObwABjn0o8Tdp7AZz,0.641,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,0.201,213,4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,62,4TsmezEQVSZNNPv5RJ65Ov,0.000228,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,5pKCCKE2ajJHZ9KAiaK11H,94,0.768,2005-08-29,98.974,4.,0.000571,7,246960,Music Of The Sun,"November 1, 2005",Rihanna,audio_features,0.0944,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,20,1,4,-8.32,0.474
61,1KushUovbraTDRu9sbO5fg,0.877,https://api.spotify.com/v1/audio-analysis/6VixoRqnikN4QqegoKUSbH,0.264,238,6VixoRqnikN4QqegoKUSbH,Pimpin' All Over The World,49,6VixoRqnikN4QqegoKUSbH,0.257,https://api.spotify.com/v1/tracks/6VixoRqnikN4QqegoKUSbH,3ipn9JLAPI5GUEo4y4jcoi,78,0.69,2004-01-01,92.165,5.,0,1,329627,The Red Light District,"November 1, 2005",Ludacris,audio_features,0.14,spotify:track:6VixoRqnikN4QqegoKUSbH,20,0,4,-4.074,0.779
60,1dQGXePMNkrSavN2pxF48a,0.594,https://api.spotify.com/v1/audio-analysis/5dLvErR6RBbMMvGuDMdur2,0.155,205,5dLvErR6RBbMMvGuDMdur2,Like You,46,5dLvErR6RBbMMvGuDMdur2,0.0504,https://api.spotify.com/v1/tracks/5dLvErR6RBbMMvGuDMdur2,7352aRY2mqSxBZwzUb6LmA,62,0.547,2000,81.9,6.,0,6,205640,Playlist: The Very Best Of Bow Wow,"November 1, 2005",Bow Wow,audio_features,0.0746,spotify:track:5dLvErR6RBbMMvGuDMdur2,20,1,4,-8.389,0.504
53,0e0ks1xlvQBOsC3Gsw2EgA,0.625,https://api.spotify.com/v1/audio-analysis/5a4AQWs84xeEyYUd1iC2Pn,0.373,282,5a4AQWs84xeEyYUd1iC2Pn,"I Think They Like Me - feat. Jermaine Dupri, Da Brat & Bow Wow",45,5a4AQWs84xeEyYUd1iC2Pn,0.00447,https://api.spotify.com/v1/tracks/5a4AQWs84xeEyYUd1iC2Pn,0VKTLKamj4IH8OfQbUL0kq,49,0.781,2006-02-07,83.024,7.,0,7,282093,On Top Of Our Game,"November 1, 2005",Dem Franchize Boyz,audio_features,0.185,spotify:track:5a4AQWs84xeEyYUd1iC2Pn,20,1,4,-9.139,0.682
66,0b6ivSFfDs38MG7aLn9rvO,0.584,https://api.spotify.com/v1/audio-analysis/6uYAPqxP69zfpCbsTHXgiz,0.197,243,6uYAPqxP69zfpCbsTHXgiz,Cater 2 U,56,6uYAPqxP69zfpCbsTHXgiz,0.286,https://api.spotify.com/v1/tracks/6uYAPqxP69zfpCbsTHXgiz,1Y8cdNmUJH7yBTd9yOvr5i,75,0.605,2004-11-16,125.802,8.,0,11,245400,Destiny Fulfilled,"November 1, 2005",Destiny's Child,audio_features,0.235,spotify:track:6uYAPqxP69zfpCbsTHXgiz,20,0,4,-7.043,0.468
58,4oqN5rLI1MdqAftbHnskYp,0.401,https://api.spotify.com/v1/audio-analysis/2mp3sLUNQaJ025Lx5f4AAJ,0.382,223,2mp3sLUNQaJ025Lx5f4AAJ,Must Be Nice,51,2mp3sLUNQaJ025Lx5f4AAJ,0.657,https://api.spotify.com/v1/tracks/2mp3sLUNQaJ025Lx5f4AAJ,33C3ByGk9NCrjTIXr6npqf,56,0.446,2004-08-17,82.942,9.,0,1,233440,Lyfe 268-192,"November 1, 2005",Lyfe Jennings,audio_features,0.127,spotify:track:2mp3sLUNQaJ025Lx5f4AAJ,20,1,4,-11.232,0.656
70,1meis09isQJFDA65afUTt8,0.635,https://api.spotify.com/v1/audio-analysis/6QLU1GKy2Zh2mOh2uoJ0TV,0.0816,215,6QLU1GKy2Zh2mOh2uoJ0TV,These Words,58,6QLU1GKy2Zh2mOh2uoJ0TV,0.0322,https://api.spotify.com/v1/tracks/6QLU1GKy2Zh2mOh2uoJ0TV,7o95ZoZt5ZYn31e9z1Hc0a,68,0.734,2004-08-30,96.99,10.,0,5,216360,Unwritten,"November 1, 2005",Natasha Bedingfield,audio_features,0.0808,spotify:track:6QLU1GKy2Zh2mOh2uoJ0TV,20,1,4,-7.03,0.933
76,5gDAEao3VxFdbm8vS0koQq,0.889,https://api.spotify.com/v1/audio-analysis/0AKAxdNkwq9ZxRdW1DN9zW,0.0382,195,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,55,0AKAxdNkwq9ZxRdW1DN9zW,0.00165,https://api.spotify.com/v1/tracks/0AKAxdNkwq9ZxRdW1DN9zW,3BmGtnKgCSGYIUhmivXKWX,76,0.548,2004-01-17,90.048,11.,0.00109,9,198973,Breakaway,"November 1, 2005",Kelly Clarkson,audio_features,0.197,spotify:track:0AKAxdNkwq9ZxRdW1DN9zW,20,1,4,-4.682,0.471
46,4BDcRgUXzSuFCsHtExoJjf,0.268,https://api.spotify.com/v1/audio-analysis/5KqEPvurLuOoV64tNylPO6,0.0305,268,5KqEPvurLuOoV64tNylPO6,Listen to Your Heart (featuring Edmee) - Edmee's Unplugged Vocal Edit,43,5KqEPvurLuOoV64tNylPO6,0.844,https://api.spotify.com/v1/tracks/5KqEPvurLuOoV64tNylPO6,1eAJ2GrxUU5nJYEqaxQWvW,39,0.558,2005-07-19,144.712,12.,0,9,271040,Listen To Your Heart,"November 1, 2005",D.H.T.,audio_features,0.098,spotify:track:5KqEPvurLuOoV64tNylPO6,20,0,4,-9.238,0.193
51,1Wz9PANLXjaOskUv575hRV,0.555,https://api.spotify.com/v1/audio-analysis/17lJlBTeJZEC5r4m8kqrE4,0.0348,232,17lJlBTeJZEC5r4m8kqrE4,Just Want You to Know,37,17lJlBTeJZEC5r4m8kqrE4,0.000269,https://api.spotify.com/v1/tracks/17lJlBTeJZEC5r4m8kqrE4,5rSXSAkZ67PYJSvpUpkOr7,76,0.709,2005-06-13,106.0,13.,0,2,231187,Never Gone,"November 1, 2005",Backstreet Boys,audio_features,0.0804,spotify:track:17lJlBTeJZEC5r4m8kqrE4,20,1,4,-3.506,0.629
55,7gZilZGYr8M7UwEeYvdAKZ,0.89,https://api.spotify.com/v1/audio-analysis/1JURww012QnWAw0zZXi6Aa,0.0395,230,1JURww012QnWAw0zZXi6Aa,Just The Girl,52,1JURww012QnWAw0zZXi6Aa,0.00509,https://api.spotify.com/v1/tracks/1JURww012QnWAw0zZXi6Aa,01lz5VBfkMFDteSA9pKJuP,50,0.571,2005-08-08,110.958,14.,0,9,234147,Greetings From Imrie House (U.S. Version),"November 1, 2005",The Click Five,audio_features,0.0769,spotify:track:1JURww012QnWAw0zZXi6Aa,20,1,4,-1.6,0.725
57,5ESRMcTy8mXMA7sHhlXM40,0.942,https://api.spotify.com/v1/audio-analysis/0vek0LcCbvcMtj0GkXMMJy,0.0453,215,0vek0LcCbvcMtj0GkXMMJy,Do You Want To,51,0vek0LcCbvcMtj0GkXMMJy,0.0783,https://api.spotify.com/v1/tracks/0vek0LcCbvcMtj0GkXMMJy,0XNa1vTidXlvJ2gHSsRi4A,69,0.413,2005-10-03,123.085,15.,0.000412,0,215000,You Could Have It So Much Better,"November 1, 2005",Franz Ferdinand,audio_features,0.689,spotify:track:0vek0LcCbvcMtj0GkXMMJy,20,1,4,-2.871,0.759
62,4D8A8M0NJjEdQhusawyeDz,0.819,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,0.161,195,1yKu2MhpwzDXXH2tzG6xoa,Beverly Hills,59,1yKu2MhpwzDXXH2tzG6xoa,0.107,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,3jOstUTkEu2JkjvRdBA5Gu,74,0.542,2005-05-10,175.711,16.,0,5,196093,Make Believe,"November 1, 2005",Weezer,audio_features,0.187,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,20,1,4,-3.735,0.718
74,5nkUSlIhtoJZMOUlB0sNCp,0.824,https://api.spotify.com/v1/audio-analysis/2TfSHkHiFO4gRztVIkggkE,0.0794,226,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",69,2TfSHkHiFO4gRztVIkggkE,0.00898,https://api.spotify.com/v1/tracks/2TfSHkHiFO4gRztVIkggkE,4UXqAaa6dQYAk18Lv7PEgX,83,0.499,2005-01-01,161.977,17.,0,7,229093,From Under The Cork Tree,"November 1, 2005",Fall Out Boy,audio_features,0.163,spotify:track:2TfSHkHiFO4gRztVIkggkE,20,1,4,-4.741,0.692
63,3wJfFDP79V0vuGaAasTIz6,0.446,https://api.spotify.com/v1/audio-analysis/7L605WhF5EGf34ggj87yK6,0.0267,207,7L605WhF5EGf34ggj87yK6,You And Me,62,7L605WhF5EGf34ggj87yK6,0.1,https://api.spotify.com/v1/tracks/7L605WhF5EGf34ggj87yK6,5PokPZn11xzZXyXSfnvIM3,69,0.461,2005-01-01,139.868,18.,0,7,195493,Lifehouse,"November 1, 2005",Lifehouse,audio_features,0.169,spotify:track:7L605WhF5EGf34ggj87yK6,20,1,3,-7.703,0.35
80,4E7bV0pzG0LciBSWTszra6,0.418,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.0338,293,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,76,7LVHVU3tWfcxj5aiPFEW4Q,0.163,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,4gzpq5DPGxSnKTe4SA8HAU,91,0.209,2005-06-07,138.265,19.,0.00195,3,295533,X & Y,"November 1, 2005",Coldplay,audio_features,0.113,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,20,1,4,-8.74,0.122
